PageValues,Month,VisitorType,ExitRates,ProductRelated_Duration,Administrative,ProductRelated,SpecialDay,Administrative_Duration,Informational_Duration,TrafficType,Informational,OperatingSystems,Weekend,Browser,Region,Revenue
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,1,0,2,0,2,1,0
0.0,5,2,0.024761905,3324.333333,0,35,0.0,0.0,0.0,1,0,2,0,2,1,0
0.0,5,2,0.007722385,3037.499952,11,87,0.0,215.5238095,70.0,1,1,2,0,2,5,0
0.0,5,2,0.05,59.0,0,4,0.0,0.0,0.0,10,0,1,0,1,1,0
0.0,5,2,0.022643039,1059.253472,1,51,0.0,11.0,0.0,3,0,3,0,2,6,0
0.0,5,2,0.011111111,720.0,2,7,0.0,20.0,0.0,6,0,2,0,2,3,0
0.0,5,2,0.03747619,905.4856061,0,40,0.0,0.0,0.0,1,0,3,0,2,2,0
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,1,0,1,1,1,1,0
44.67925,5,2,0.0125,603.6666667,2,14,0.0,8.0,14.33333333,7,1,2,0,2,1,1
59.79014286,5,2,0.014285714,328.9166667,0,13,0.0,0.0,0.0,3,0,3,0,2,1,1
0.0,5,2,0.022424242,778.8166667,0,33,0.0,0.0,0.0,1,0,2,0,5,1,0
0.0,5,2,0.031907308,851.5595238,4,22,0.0,171.25,0.0,1,0,3,0,2,1,0
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,1,0,1,0,1,8,0
0.0,5,2,0.022222222,227.5,0,3,0.0,0.0,0.0,3,0,2,0,2,1,0
0.0,5,2,0.002272727,528.9,5,17,0.0,227.3333333,0.0,9,0,1,1,1,1,0
0.0,5,2,0.026666667,872.8333333,0,15,0.0,0.0,0.0,3,0,2,1,2,2,0
0.0,5,2,0.2,0.0,0,2,0.0,0.0,0.0,1,0,3,0,2,3,0
0.0,5,2,0.044761905,835.0666667,0,35,0.0,0.0,0.0,1,0,2,0,2,6,0
0.0,5,2,0.05,82.5,0,4,0.0,0.0,0.0,3,0,3,0,2,1,0
0.0,5,2,0.1,13.0,0,1,0.0,0.0,0.0,1,1,3,0,2,3,0
0.0,5,2,0.1,9.0,0,2,0.0,0.0,0.0,3,0,2,1,2,1,0
0.0,5,2,0.1,7.0,0,2,0.0,0.0,0.0,1,0,2,0,2,1,0
0.0,5,2,0.025555556,94.5,0,12,0.0,0.0,0.0,11,0,3,0,2,4,0
0.0,5,2,0.016,267.3,5,23,0.0,86.0,0.0,9,0,1,1,1,4,0
0.0,5,2,0.028965517,3312.5,0,29,0.0,0.0,0.0,13,0,2,0,2,1,0
0.0,5,2,0.066666667,75.0,0,3,0.0,0.0,0.0,3,0,2,1,5,1,0
0.0,5,2,0.11,75.0,2,10,0.0,7.0,0.0,1,0,2,0,2,1,0
0.0,5,2,0.014814815,1547.5,0,27,0.0,0.0,24.0,1,1,3,0,2,1,0
0.0,5,2,0.008681765,1276.157071,7,35,0.0,186.9761905,40.0,2,2,1,0,1,6,0
0.0,5,2,0.00969697,2631.1,3,54,0.0,138.0,136.0,2,2,1,0,2,1,0
0.0,5,2,0.1,96.0,0,2,0.0,0.0,0.0,1,0,4,0,1,1,0
0.0,5,2,0.025,1370.0,2,3,0.0,374.0,0.0,8,0,2,0,2,1,0
0.0,5,2,0.04,97.0,2,5,0.0,61.0,0.0,1,0,2,0,2,1,0
0.0,5,2,0.01037037,1380.166667,1,46,0.0,14.0,0.0,1,0,4,0,1,1,0
7.103020833,5,2,0.038373016,1483.6,1,23,0.0,38.0,0.0,1,0,3,0,2,6,1
0.0,5,2,0.04,156.0,0,5,0.0,0.0,0.0,1,0,2,0,2,4,0
0.0,5,2,0.02,240.75,0,10,0.0,0.0,0.0,2,0,2,0,2,9,0
0.0,5,0,0.016410256,1238.5,2,37,0.0,96.0,0.0,2,0,2,0,2,1,0
0.0,5,2,0.000175593,2524.719048,6,68,0.0,615.25,0.0,1,0,1,0,2,6,0
0.0,5,2,0.028571429,54.0,4,4,0.0,111.0,0.0,1,0,2,0,2,1,0
0.0,5,0,0.05,35.0,2,2,0.0,147.0,0.0,2,0,2,0,2,1,0
0.0,5,2,0.026666667,175.9166667,0,15,0.0,0.0,0.0,1,0,1,1,1,1,0
0.0,5,2,0.003571429,263.6,3,11,0.0,53.16666667,0.0,9,0,3,0,2,1,0
0.0,5,0,0.011111111,101.8,2,7,0.0,58.0,0.0,2,0,3,0,2,8,0
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,1,0,3,0,2,3,0
0.0,5,0,0.002222222,1042.242857,3,55,0.0,48.5,0.0,2,0,4,0,2,1,0
0.0,5,2,0.023611111,613.6666667,1,21,0.0,21.0,116.0,1,3,1,0,2,1,0
0.0,5,2,0.009213675,1588.944444,4,64,0.0,115.3333333,0.0,1,0,2,0,2,1,0
0.0,5,2,0.017324561,4105.666667,0,75,0.0,0.0,929.0,1,1,2,0,2,3,0
0.0,5,2,0.019047619,269.5,1,14,0.0,8.0,0.0,1,0,2,0,2,3,0
0.0,5,2,0.028571429,1236.2,1,8,0.0,32.28571429,0.0,3,0,3,0,2,1,0
0.0,5,2,0.011904762,1384.016667,0,49,0.0,0.0,0.0,2,0,2,0,2,1,0
0.0,5,2,0.025,52.0,0,4,0.0,0.0,0.0,2,0,2,0,2,1,0
0.0,5,2,0.005057471,664.75,1,29,0.0,11.0,0.0,2,0,3,0,2,1,0
0.0,5,2,0.014285714,64.0,0,7,0.0,0.0,0.0,3,0,2,0,2,1,0
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,1,0,2,0,2,4,0
0.0,5,2,0.125,326.5,0,8,0.0,0.0,0.0,3,0,1,0,1,1,0
0.0,5,2,0.037333333,1690.977778,0,25,0.0,0.0,0.0,1,0,1,0,1,8,0
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,1,0,2,0,2,8,0
0.0,5,0,0.008,178.75,4,3,0.0,277.75,0.0,8,0,3,0,2,3,0
0.0,5,2,0.033333333,407.0,0,12,0.0,0.0,0.0,3,0,2,0,2,4,0
0.0,5,2,0.021367521,1513.566667,6,39,0.0,241.1666667,0.0,3,0,1,0,1,1,0
0.0,5,0,0.009876543,832.0909091,3,24,0.0,64.0,0.0,3,0,2,0,10,1,0
0.0,5,2,0.016666667,250.8333333,1,12,0.0,25.5,0.0,1,0,3,1,2,2,0
0.0,5,0,0.00625,565.6666667,2,15,0.0,64.0,0.0,1,0,2,0,2,1,0
0.0,5,2,0.04,194.0,0,10,0.0,0.0,0.0,1,0,2,0,5,7,0
19.66818546,5,2,0.016666667,298.0,8,19,0.0,130.0,18.0,1,1,2,1,2,3,0
0.0,5,2,0.004371585,1743.066667,9,55,0.0,79.0,155.5,2,1,2,0,2,6,0
0.0,5,2,0.011111111,655.9166667,3,27,0.0,84.0,0.0,1,0,2,0,2,2,0
9.227000967,5,2,0.003333333,1992.833333,0,30,0.0,0.0,9.0,3,1,2,0,4,1,1
0.0,5,2,0.2,0.0,0,3,0.0,0.0,0.0,1,0,2,0,2,4,0
0.0,5,2,0.028030303,308.8635531,0,24,0.0,0.0,0.0,2,0,2,0,6,2,0
0.0,5,2,0.005555556,2749.666667,3,46,0.0,41.0,0.0,2,0,2,0,2,1,0
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,1,0,3,0,2,1,0
0.0,5,2,0.008,812.0,0,25,0.0,0.0,0.0,1,0,2,0,2,1,0
0.0,5,2,0.071428571,166.0,0,12,0.0,0.0,0.0,1,0,2,1,2,1,0
0.0,5,2,0.05,65.0,1,4,0.0,14.0,0.0,1,0,2,0,4,3,0
0.0,5,2,0.047905093,2450.688095,4,46,0.0,86.0,0.0,3,0,1,0,1,3,0
0.0,5,2,0.01,226.8333333,0,10,0.0,0.0,0.0,2,0,1,1,1,1,0
34.43601877,5,0,0.007692308,341.0,3,9,0.0,618.0,0.0,3,0,2,0,2,9,1
0.0,5,2,0.053846154,226.0,0,13,0.0,0.0,0.0,3,0,2,1,2,4,0
12.01656549,5,2,0.009438427,3510.879903,1,111,0.0,11.88888889,0.0,2,0,3,0,2,5,0
0.0,5,2,0.033333333,6.0,5,2,0.0,51.5,0.0,1,0,2,0,5,2,0
0.0,5,2,0.030452675,559.4,2,27,0.0,7.0,0.0,3,0,2,1,4,4,0
0.0,5,2,0.027742165,1109.883333,8,33,0.0,269.0,0.0,1,0,1,0,1,4,0
0.0,5,2,0.04,239.0,0,5,0.0,0.0,0.0,1,0,2,0,2,9,0
0.0,5,0,0.00625,212.1666667,2,7,0.0,44.5,0.0,8,0,3,1,2,1,0
0.0,5,2,0.029431012,2820.952419,1,81,0.0,3.0,1165.166667,2,14,2,0,2,3,0
0.0,5,2,0.1,44.0,0,6,0.0,0.0,0.0,1,0,2,0,2,3,0
0.0,5,2,0.057142857,781.0,0,8,0.0,0.0,0.0,1,0,3,0,2,4,0
0.0,5,2,0.010588235,175.6666667,4,14,0.0,61.0,0.0,2,0,2,0,2,5,0
0.0,5,2,0.033504762,397.8846154,3,25,0.0,90.0,0.0,1,0,2,1,2,1,0
0.0,5,2,0.034933333,770.0285714,0,25,0.0,0.0,0.0,10,0,3,0,2,8,0
16.14384,5,2,0.014,1034.975,2,22,0.0,102.5,60.0,2,3,1,0,1,4,1
0.0,5,2,0.1,12.0,0,2,0.0,0.0,0.0,3,0,1,0,1,5,0
0.0,5,2,0.133333333,8.0,0,3,0.0,0.0,0.0,3,0,2,0,4,1,0
0.0,5,2,0.038095238,399.8,1,22,0.0,17.0,0.0,1,0,1,0,5,7,0
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,3,0,2,0,2,2,0
2.810812468,5,2,0.020655014,2258.430586,9,61,0.0,213.3214286,528.0,2,5,1,0,1,4,0
0.0,5,2,0.1,254.0,0,2,0.0,0.0,0.0,1,0,3,0,2,4,0
0.0,5,2,0.028571429,67.0,0,7,0.0,0.0,0.0,2,0,2,0,2,1,0
0.0,5,2,0.025,57.0,0,4,0.0,0.0,0.0,2,0,2,0,2,6,0
0.0,5,2,0.061688312,240.4166667,0,12,0.0,0.0,0.0,6,0,3,0,2,1,0
0.0,5,2,0.035,551.1666667,0,8,0.0,0.0,0.0,3,0,3,0,2,2,0
27.26888014,5,2,0.019797366,1532.2,6,47,0.0,71.5,0.0,1,0,2,0,2,1,1
0.0,5,2,0.085714286,379.5,0,7,0.0,0.0,0.0,1,0,3,0,2,8,0
0.0,5,2,0.02987013,548.1857143,1,14,0.0,6.0,0.0,1,0,3,1,2,3,0
0.0,5,2,0.0515625,1735.301587,3,31,0.0,304.0,0.0,1,0,1,0,1,2,0
0.0,5,2,0.022222222,103.0,0,3,0.0,0.0,0.0,3,0,1,1,1,1,0
0.0,5,2,0.006501458,1406.1,7,44,0.0,151.0,0.0,2,0,1,0,1,4,0
0.0,5,0,0.003333333,331.4,3,8,0.0,199.75,0.0,10,0,3,0,2,2,0
0.0,5,2,0.020644542,1759.275703,1,88,0.0,13.5,28.0,2,1,2,0,2,1,0
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,1,0,2,0,4,1,0
11.92009615,5,2,0.013342491,1204.600433,7,31,0.0,191.2,654.3333333,2,4,2,0,2,7,1
78.93483561,5,2,0.016410256,1743.366667,2,39,0.0,47.0,0.0,1,0,3,0,3,2,1
0.0,5,2,0.026666667,236.0,0,10,0.0,0.0,0.0,1,0,2,0,2,1,0
0.0,5,0,0.008695652,427.0833333,5,17,0.0,197.0,246.0,2,4,1,0,1,3,0
0.0,5,2,0.020449173,909.522619,3,46,0.0,115.125,0.0,1,0,2,0,2,6,0
0.0,5,0,0.014259259,702.9166667,4,14,0.0,312.75,0.0,2,0,3,0,2,1,0
0.0,5,2,0.01625,962.3333333,0,40,0.0,0.0,0.0,1,0,2,0,2,9,0
0.0,5,0,0.008,159.0,4,2,0.0,724.0,0.0,7,0,4,0,2,1,0
0.0,5,2,0.1,24.0,0,2,0.0,0.0,0.0,2,0,2,0,6,1,0
15.88906362,5,2,0.008108108,1569.625,8,30,0.0,237.5,142.0,9,4,1,1,2,1,1
0.0,5,2,0.0125,424.8333333,3,15,0.0,66.33333333,0.0,6,0,2,0,2,6,0
0.0,5,2,0.00625,154.8333333,0,16,0.0,0.0,0.0,1,0,2,0,4,7,0
0.0,5,2,0.010526316,758.4428571,2,37,0.0,190.0,0.0,1,1,1,1,1,6,0
0.0,5,0,0.001709402,305.875,4,11,0.0,174.0,18.5,8,1,1,1,2,3,0
0.0,5,2,0.025,62.0,3,2,0.0,227.0,0.0,10,0,3,1,2,1,0
0.0,5,2,0.028571429,656.25,1,15,0.0,23.0,0.0,2,0,1,1,1,8,0
0.0,5,2,0.01954023,617.5,0,29,0.0,0.0,0.0,10,0,2,0,2,3,0
11.9955404,5,2,0.0125,245.0,0,15,0.0,0.0,39.0,3,2,2,1,2,1,1
0.0,5,2,0.066666667,20.0,0,3,0.0,0.0,0.0,1,0,2,1,2,2,0
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,1,0,1,1,1,1,0
0.0,5,2,0.1,22.0,0,2,0.0,0.0,0.0,2,0,1,0,2,9,0
0.0,5,2,0.01754386,872.4,1,55,0.0,26.0,0.0,1,1,2,1,5,1,0
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,1,0,3,0,2,2,0
0.0,5,2,0.018918919,1372.0,0,38,0.0,0.0,0.0,2,0,2,0,2,1,0
0.0,5,2,0.055555556,139.0,2,7,0.0,41.0,0.0,2,0,2,1,5,6,0
18.36804916,5,2,0.007285123,5042.458059,4,149,0.0,74.0,629.0,2,2,2,0,2,1,1
0.0,5,2,0.0125,288.5,0,5,0.0,0.0,0.0,2,0,2,1,2,1,0
0.0,5,2,0.2,0.0,0,2,0.0,0.0,0.0,3,0,2,1,2,1,0
0.0,5,2,0.04,192.0,0,6,0.0,0.0,0.0,3,0,2,0,10,4,0
0.0,5,2,0.003846154,954.6666667,0,27,0.0,0.0,0.0,2,0,2,0,2,1,0
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,11,0,2,0,2,4,0
0.0,5,2,0.040444444,429.0,2,13,0.0,74.0,0.0,6,0,2,0,4,3,0
0.0,5,2,0.008333333,1546.5,0,41,0.0,0.0,0.0,1,0,3,1,2,1,0
0.0,5,2,0.018181818,96.46666667,2,9,0.0,45.0,0.0,1,0,2,0,2,3,0
0.0,5,0,0.006060606,198.8333333,2,9,0.0,112.0,0.0,2,0,3,1,2,3,0
0.0,5,2,0.1,181.0,0,8,0.0,0.0,0.0,13,0,3,1,2,1,0
0.0,5,0,0.011764706,208.5,2,15,0.0,37.0,0.0,2,0,2,1,2,3,0
0.0,5,2,0.025,517.4238095,0,21,0.0,0.0,0.0,1,0,2,0,5,2,0
0.0,5,2,0.025,358.0666667,0,12,0.0,0.0,0.0,1,0,3,0,3,2,0
0.0,5,2,0.026984127,339.25,1,22,0.0,5.5,0.0,3,0,2,0,2,2,0
0.0,5,2,0.013333333,796.0,3,13,0.0,50.0,0.0,2,0,2,0,2,5,0
0.0,5,2,0.002903226,1759.416667,0,31,0.0,0.0,0.0,2,0,2,1,2,4,0
0.0,5,2,0.037894737,3277.0,2,19,0.0,26.0,0.0,6,0,2,0,2,4,0
0.0,5,2,0.046153846,265.1666667,0,13,0.0,0.0,0.0,2,0,2,0,2,4,0
0.0,5,0,0.002222222,437.2,5,13,0.0,113.5,0.0,11,0,1,0,8,4,0
0.0,5,2,0.066666667,92.0,0,6,0.0,0.0,0.0,10,0,1,0,1,3,0
0.0,5,2,0.05,0.0,3,0,0.0,279.0,0.0,10,0,3,1,2,1,0
0.0,5,2,0.037765568,1266.267677,3,23,0.0,228.0,267.5,2,1,2,0,2,3,0
0.0,5,0,0.033333333,19.0,3,2,0.0,55.0,4.0,2,2,1,0,1,8,0
17.527656,5,2,0.019314286,1882.113409,6,47,0.0,112.5,0.0,3,0,1,0,1,4,0
0.0,5,2,0.018181818,616.4,1,12,0.0,17.0,0.0,1,0,1,1,1,3,0
0.0,5,2,0.053333333,155.0,0,5,0.0,0.0,0.0,2,0,2,0,2,1,0
0.0,5,0,0.01,814.5,0,11,0.0,0.0,0.0,2,0,1,0,1,1,0
0.0,5,2,0.036507937,460.4166667,0,21,0.0,0.0,0.0,1,0,2,0,2,6,0
0.0,5,2,0.036,819.5,0,5,0.0,0.0,0.0,2,0,2,1,2,1,0
0.0,5,0,0.006451613,659.2,1,30,0.0,8.5,0.0,3,0,2,1,2,3,0
0.0,5,2,0.04,427.0,0,5,0.0,0.0,0.0,9,0,3,1,3,3,0
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,1,0,2,0,2,4,0
61.9395,5,0,0.0125,766.5,0,17,0.0,0.0,0.0,2,0,2,1,2,1,1
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,1,0,2,0,5,5,0
0.0,5,2,0.007142857,2425.0,0,14,0.0,0.0,0.0,3,0,2,0,2,1,0
0.0,5,0,0.007142857,416.5,7,11,0.0,319.5,0.0,9,0,3,1,2,1,0
0.0,5,2,0.053571429,638.6428571,0,15,0.0,0.0,0.0,1,0,3,0,2,1,0
0.0,5,2,0.014285714,445.0,0,8,0.0,0.0,132.0,14,1,3,1,2,4,0
0.0,5,2,0.025,81.0,0,4,0.0,0.0,0.0,2,0,2,0,2,3,0
0.0,5,2,0.055,1985.0,0,20,0.0,0.0,0.0,1,0,1,0,1,1,0
0.0,5,2,0.059846154,758.1444444,5,24,0.0,97.5,0.0,1,0,3,1,2,2,0
0.0,5,2,0.01,310.9,7,15,0.0,182.0833333,0.0,2,0,2,0,2,4,0
0.0,5,2,0.025,482.0,3,15,0.0,97.0,0.0,1,0,2,0,2,6,0
0.0,5,2,0.2,0.0,0,2,0.0,0.0,0.0,1,0,2,0,5,1,0
0.0,5,2,0.046666667,709.8333333,3,30,0.0,34.83333333,0.0,1,0,1,1,1,2,0
8.682741935,5,2,0.039247312,4547.166667,0,31,0.0,0.0,57.0,2,3,2,0,4,5,0
0.0,5,2,0.116666667,1040.0,0,9,0.0,0.0,0.0,1,0,2,0,4,3,0
0.0,5,2,0.133333333,223.0,0,3,0.0,0.0,0.0,3,0,1,0,1,8,0
0.0,5,2,0.035897436,687.5,0,11,0.0,0.0,14.0,3,2,3,1,2,1,0
0.0,5,2,0.021666667,632.5833333,0,30,0.0,0.0,0.0,1,0,2,0,5,1,0
0.0,5,0,0.044444444,312.0,1,9,0.0,77.0,0.0,3,0,1,1,1,3,0
9.702113281,5,0,0.008510638,2502.966667,3,45,0.0,107.0,0.0,2,0,2,1,4,1,0
7.256219133,5,2,0.019871795,3608.9,10,47,0.0,614.1666667,0.0,1,0,2,0,2,3,0
0.0,5,2,0.032380952,406.575,13,15,0.0,315.9666667,0.0,2,1,3,0,2,3,0
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,3,0,2,0,2,3,0
0.0,5,2,0.047105263,2487.5,1,39,0.0,0.0,0.0,3,0,2,0,2,1,0
0.0,5,2,0.042857143,212.8,0,15,0.0,0.0,0.0,1,0,1,0,1,3,0
0.0,5,2,0.034848485,510.0,2,20,0.0,11.0,0.0,1,0,4,0,1,6,0
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,1,0,3,0,2,3,0
0.0,5,0,0.014285714,72.33333333,2,5,0.0,47.66666667,0.0,2,0,1,0,1,8,0
0.0,5,2,0.076923077,96.5,0,13,0.0,0.0,0.0,1,0,2,0,6,4,0
0.0,5,2,0.05,267.0,0,8,0.0,0.0,0.0,3,0,2,0,2,3,0
0.0,5,2,0.025,481.1666667,0,8,0.0,0.0,0.0,7,0,2,0,2,7,0
0.0,5,2,0.066666667,2528.0,0,4,0.0,0.0,0.0,1,0,2,1,2,9,0
10.10222222,5,2,0.014814815,1530.194444,2,24,0.0,30.0,148.5,10,1,1,0,1,1,0
0.0,5,2,0.014285714,289.5,0,7,0.0,0.0,0.0,1,0,1,1,1,1,0
0.0,5,2,0.1,10.0,0,1,0.0,0.0,0.0,9,0,3,1,2,3,0
0.0,5,2,0.035714286,676.75,0,16,0.0,0.0,0.0,3,0,4,0,2,1,0
0.0,5,2,0.1,36.0,0,4,0.0,0.0,0.0,1,0,2,0,2,6,0
0.0,5,0,0.025,65.0,2,6,0.0,25.0,0.0,2,0,2,1,2,1,0
0.0,5,2,0.04047619,630.75,0,16,0.0,0.0,0.0,1,0,3,1,2,1,0
0.0,5,2,0.005555556,336.5,8,14,0.0,359.0,954.0,9,2,3,1,2,7,0
0.0,5,2,0.04,77.0,0,5,0.0,0.0,0.0,3,0,2,1,4,1,0
0.0,5,2,0.025,44.66666667,5,3,0.0,59.0,0.0,2,0,2,1,4,6,0
0.0,5,2,0.09,3410.875,4,22,0.0,1347.75,0.0,2,0,2,0,2,1,0
0.0,5,2,0.07,322.5,0,10,0.0,0.0,0.0,1,0,2,0,2,4,0
0.0,5,2,0.027272727,919.0,0,11,0.0,0.0,0.0,3,0,2,0,6,2,0
25.96702005,5,2,0.014008551,2096.911364,18,79,0.0,280.95,762.5,2,6,2,0,4,2,0
9.162351243,5,2,0.01725974,2868.133333,4,66,0.0,100.3,0.0,1,0,3,0,2,1,1
1.865777778,5,2,0.010493827,1058.893939,1,27,0.0,23.0,0.0,13,0,2,0,2,3,0
0.0,5,0,0.003571429,54.38095238,6,5,0.0,53.38095238,0.0,2,0,2,1,2,6,0
0.0,5,2,0.038461538,543.5,2,11,0.0,8.0,0.0,13,0,2,0,2,3,0
0.0,5,2,0.013793103,1089.0,0,29,0.0,0.0,0.0,1,0,1,0,6,1,0
0.0,5,2,0.047348485,1131.808333,1,43,0.0,0.0,60.0,3,1,1,0,1,1,0
0.0,5,2,0.066666667,314.5,0,7,0.0,0.0,0.0,1,0,2,0,2,3,0
33.6117917,5,2,0.00742538,11301.20416,14,258,0.0,416.3928571,449.3333333,2,6,2,0,4,9,1
0.0,5,2,0.020602653,1946.942857,6,33,0.0,573.5,0.0,2,1,3,0,2,3,0
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,1,0,2,0,2,1,0
7.169617487,5,2,0.013333333,1558.0,6,26,0.0,465.8333333,71.0,1,2,2,1,2,1,0
0.0,5,2,0.003174603,1198.75,0,21,0.0,0.0,212.5,2,1,2,0,4,7,0
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,3,0,2,0,2,4,0
0.0,5,2,0.014705882,927.1666667,0,17,0.0,0.0,0.0,3,0,1,0,1,2,0
0.0,5,2,0.013043478,584.5958874,9,37,0.0,97.64285714,0.0,3,0,2,1,4,1,0
0.0,5,2,0.066666667,135.5,0,4,0.0,0.0,0.0,14,0,2,0,2,3,0
0.0,5,2,0.027272727,292.5,3,8,0.0,148.0,0.0,3,0,2,1,2,1,0
0.0,5,2,0.033333333,68.5,0,2,0.0,0.0,0.0,10,0,3,0,2,1,0
0.0,5,2,0.02,364.1666667,3,23,0.0,58.0,0.0,3,0,2,0,2,1,0
0.0,5,2,0.036410256,694.3,0,26,0.0,0.0,0.0,3,0,3,1,2,2,0
0.0,5,2,0.025,236.0,1,3,0.0,3.0,0.0,3,0,3,1,2,1,0
0.0,5,2,0.058577534,1128.468254,4,24,0.0,97.61111111,0.0,1,0,2,0,4,3,0
0.0,5,2,0.025,81.0,4,5,0.0,57.0,0.0,10,0,1,0,1,8,0
0.0,5,2,0.021212121,521.5,2,21,0.0,34.0,0.0,1,0,3,1,2,5,0
0.0,5,2,0.011111111,496.75,0,7,0.0,0.0,0.0,1,0,3,0,2,6,0
0.0,5,2,0.072222222,104.8333333,0,9,0.0,0.0,0.0,2,0,2,0,2,4,0
0.0,5,2,0.0125,45.0,1,4,0.0,7.0,0.0,1,0,3,0,2,3,0
0.0,5,2,0.05,492.5,2,2,0.0,37.5,0.0,2,0,2,0,2,1,0
0.0,5,2,0.014634146,624.75,1,40,0.0,3.0,0.0,3,0,3,0,7,3,0
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,1,0,3,0,2,7,0
0.0,5,2,0.066666667,116.5,0,6,0.0,0.0,0.0,3,0,2,1,2,2,0
0.0,5,2,0.045833333,144.0,0,8,0.0,0.0,0.0,3,0,3,1,2,7,0
0.0,5,2,0.001190476,686.3222222,2,28,0.0,22.5,0.0,1,0,2,0,4,3,0
0.0,5,2,0.1,1411.0,0,1,0.0,0.0,1411.0,2,1,2,0,2,1,0
0.0,5,2,0.057142857,126.0,0,7,0.0,0.0,0.0,10,0,2,0,5,2,0
0.0,5,2,0.1,185.0,0,6,0.0,0.0,0.0,10,0,1,0,1,1,0
0.0,5,2,0.066666667,218.0,0,6,0.0,0.0,0.0,1,0,2,0,2,3,0
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,1,0,3,0,2,3,0
0.0,5,2,0.018965517,484.672619,0,30,0.0,0.0,0.0,1,0,2,0,6,7,0
0.0,5,0,0.003703704,439.8333333,0,19,0.0,0.0,0.0,2,0,1,0,1,7,0
0.0,5,2,0.014035088,733.7,2,21,0.0,38.0,0.0,3,0,2,1,7,1,0
22.80152439,5,2,0.02398374,1469.702381,6,34,0.0,77.0,447.0,2,3,2,0,2,1,0
0.0,5,0,0.002222222,485.8333333,2,16,0.0,58.5,125.0,2,2,2,1,2,7,0
0.0,5,2,0.066666667,19.0,0,3,0.0,0.0,0.0,1,0,2,1,4,1,0
0.0,5,0,0.011111111,345.5,6,5,0.0,99.33333333,28.5,8,1,2,0,2,3,0
0.0,5,0,0.019047619,543.8,3,20,0.0,117.0,0.0,2,0,1,0,1,1,0
0.0,5,2,0.066666667,48.0,0,3,0.0,0.0,0.0,1,0,4,0,1,1,0
0.0,5,2,0.039924242,343.3690476,2,22,0.0,16.66666667,0.0,1,0,3,0,2,1,0
0.0,5,2,0.066666667,171.0,0,9,0.0,0.0,0.0,3,0,2,0,10,4,0
0.0,5,2,0.017153855,2202.579167,12,61,0.0,81.5,0.0,1,0,2,0,2,1,0
0.0,5,2,0.072727273,299.5,0,11,0.0,0.0,0.0,1,0,1,0,1,3,0
0.0,5,2,0.2,0.0,0,1,0.0,0.0,0.0,1,0,2,0,2,1,0
0.0,5,2,0.054545455,1056.5,0,11,0.0,0.0,90.0,2,1,4,0,2,1,0
0.0,5,0,0.004166667,627.3083333,4,46,0.0,34.0,0.0,8,0,2,0,2,7,0
0.0,5,2,0.007894737,583.8333333,4,33,0.0,38.5,0.0,3,0,2,1,2,4,0
0.0,5,2,0.028571429,221.5,0,7,0.0,0.0,0.0,3,0,4,0,1,1,0
0.0,5,2,0.018181818,441.7916667,0,44,0.0,0.0,0.0,3,0,4,0,2,1,0
0.0,5,2,0.0165,1037.355013,7,37,0.0,156.25,0.0,2,0,3,0,2,8,0
0.0,5,2,0.054545455,246.0,3,11,0.0,15.0,0.0,8,0,2,0,2,1,0
0.0,5,2,0.066666667,10.0,0,3,0.0,0.0,0.0,1,0,2,0,2,7,0
0.0,5,2,0.066666667,46.0,0,1,0.0,0.0,18.0,10,2,2,0,2,7,0
0.0,5,2,0.0035,801.802381,0,80,0.0,0.0,0.0,1,0,2,0,2,3,0
0.0,5,2,0.0225,1361.166667,1,40,0.0,19.0,0.0,3,0,4,1,1,2,0
0.0,5,2,0.08,53.0,0,5,0.0,0.0,0.0,2,0,2,1,5,2,0
0.0,5,2,0.03125,2648.5,1,17,0.0,7.0,0.0,2,0,2,0,2,1,0
0.0,5,2,0.133333333,27.0,0,3,0.0,0.0,0.0,13,0,2,0,2,1,0
0.0,5,2,0.015384615,255.0,0,13,0.0,0.0,0.0,1,0,2,1,4,1,0
0.0,5,2,0.05,221.5,0,2,0.0,0.0,0.0,10,0,3,1,2,3,0
0.0,5,2,0.085714286,225.0,0,7,0.0,0.0,0.0,1,0,4,0,1,4,0
